Date,PM2.5 ,PM10,NO,NO2 ,NOx ,NH3,SO2,CO,Ozone ,Benzene,Toluene,AT,RH,WS,WD ,RF,TOT-RF,SR,BP
05-08-2022,35,75.96,17.36,19.73,37.05,70.91,2.83,1.09,7.49,0.45,3.59,28.28,80.45,0.87,131.66,0.18,17,92.68,976.44
06-08-2022,50.3,107.34,12.29,21.72,34.04,66.89,2.45,1.04,18.85,0.58,4.39,30.69,71.49,0.79,154.16,0,0,147.04,974.46
07-08-2022,45.08,81.51,15.41,19.36,34.77,64.27,2.69,0.92,6.97,0.58,3.74,27.94,80.56,0.93,126.87,0.05,5,93.18,974.81
08-08-2022,36.92,102.14,17.27,21.6,38.86,58.1,2.72,1.07,22.42,0.76,3.1,30.93,68.07,0.73,90.07,0,0,182.12,974.47
09-08-2022,36.68,109.74,20.54,21.62,41.63,53.54,2.6,0.99,13.29,0.6,4.15,32.96,64.52,1.06,83.58,0,0,198.06,974.12
10-08-2022,18.62,86.52,10.91,21.36,32.14,50.26,1.71,0.73,14.59,0.52,3.15,33.69,58.56,1.2,86.36,0,0,204.42,972.82
11-08-2022,12.93,61.69,7.75,14.54,22.27,44.11,3.07,0.61,11.66,0.42,2.15,30.05,64.8,1.78,60.85,0,0,115.39,975.03
12-08-2022,18.84,74.33,9.09,17.22,26.29,40.14,2.88,0.65,16.36,0.49,2.35,31.91,60.19,1.57,64.41,0,0,225.42,974.94
13-08-2022,24.51,78.54,11.63,15.74,27.33,44.77,3.66,0.74,17.42,0.43,1.99,31.49,64.41,1.38,138.86,0,0,176.19,974.4
14-08-2022,19.05,51.85,11.77,19.17,30.94,43.08,2.71,0.74,11.22,0.46,2.46,29.1,75.08,0.92,201.32,0.12,11.5,118.79,976.95
15-08-2022,17.64,50.27,8.46,15.26,23.72,45.43,1.84,0.71,11.56,0.58,2.42,29.9,69.58,1.3,39.29,0,0,143.01,978.47
16-08-2022,12.81,52.31,7.33,10.48,17.78,43.49,2.33,0.54,14.12,0.39,1.41,29.46,67.83,2.17,73.92,0.01,0.5,142.47,976.78
17-08-2022,10.62,46.32,10.54,12.91,23.42,42.33,2.79,0.65,13.04,0.38,1.79,29.78,67.42,1.57,145.25,0,0,184.17,977.86
18-08-2022,18.16,80.07,17.69,18.79,36.46,40.39,2.51,0.79,11.48,0.44,2,30.97,64.17,1.07,231.98,0,0,196.95,976.86
19-08-2022,13.17,57.35,8.26,10.79,18.98,37.94,1.37,0.61,16.1,0.32,1.53,31.4,62.21,1.26,288.11,0,0,211.28,976.64
20-08-2022,29.88,94.09,13.76,21.18,34.97,40.56,1.79,0.96,12.84,0.65,4.39,29.87,70.08,0.77,245.71,0.04,3.5,123.2,978.2
21-08-2022,42.74,119.58,12.03,13.53,25.54,47.47,1.78,0.74,15.81,0.56,3.43,31.57,66.06,0.98,299.57,0,0,164.75,976.13
22-08-2022,33.01,104.8,7.4,16.44,23.81,52.14,1.86,0.77,17.41,0.62,2.64,32.2,62.64,1.27,117.99,0,0,163.84,974.64
23-08-2022,22.33,71.44,7.36,10.22,17.37,40.94,2.28,0.58,20.21,0.34,1.19,31.35,61.92,2.15,105.39,0,0,167.76,976.37
24-08-2022,18.82,63.04,10.32,14.65,24.79,37.41,1.7,0.74,12.97,0.45,1.86,30,66.68,1.75,134.33,0,0,165.19,980.61
25-08-2022,30.23,105.95,8.62,20.61,29.1,41.72,3.43,0.77,23.39,0.5,3.83,30.6,63.61,1.05,193.26,0,0,138.11,979.33
26-08-2022,29.11,102.43,9.03,12.51,21.36,45.1,0.97,0.59,17.03,0.3,2.15,31.25,62.35,1.34,296.1,0,0,185.49,978.83
27-08-2022,27.85,109.12,8.07,10.81,18.87,46.3,1.11,0.52,15.16,0.25,1.18,31.37,61.76,1.58,289.57,0,0,205.61,978.14
28-08-2022,32.01,149.79,12.99,12.97,25.95,40.89,0.74,0.61,14.49,0.31,1.28,31.23,59.25,1.4,283.51,0,0,190.03,978.61
29-08-2022,37.45,147.69,10.18,15.16,25.2,35.98,2,0.6,21.06,0.4,2.21,30.72,61.09,1.23,223.7,0.04,4,176.12,982.39
30-08-2022,46.69,139.23,17.8,26.37,44.26,41.24,1.88,0.79,17.32,0.55,3.28,30.31,67.6,1.02,223.93,0,0,157.85,982.89
31-08-2022,39.05,136.03,21.13,18.81,40.07,45.19,1.58,0.74,13.27,0.5,2.69,32,62.15,1.18,277.99,0,0,202.29,980.24
01-09-2022,39.46,121.58,16.27,19.1,35.19,46.97,1.23,0.68,18.4,0.43,1.93,32.53,60.96,1.12,279.87,0,0,181.96,980.01
02-09-2022,35.72,124.61,14.27,20.73,35.08,45.68,1.87,0.72,18.29,0.5,2.3,32.91,58.5,1.24,236.59,0,0,193.43,981.46
03-09-2022,29.01,116.89,17.89,15.49,33.45,40.01,1.83,0.64,12.46,0.38,1.88,32.75,56.74,1.41,285.91,0,0,198.32,979.03
04-09-2022,18.48,91.01,15,15.61,30.58,35.18,1.27,0.52,13.49,0.26,1,32.83,54.47,1.38,265.65,0,0,197.83,977.85
05-09-2022,20.94,94.86,14.29,14.54,28.9,32.31,2.09,0.62,15.12,0.33,1.54,32.16,55.28,1.17,263.73,0,0,189.67,979.4
06-09-2022,30.57,123.75,13.31,15.87,29.18,31.33,1.48,0.7,17.34,0.48,3.34,32.16,55.74,1.11,239.94,0,0,160.26,980.76
07-09-2022,33.57,141.56,29.07,21.36,50.24,36.04,3.06,0.7,18.64,0.71,4.49,32.39,58.03,0.94,240.32,0,0,233.42,982.44
08-09-2022,56.81,174.59,6.11,24.64,30.63,31.07,11.33,0.68,46.55,0.73,5.16,34.92,50.66,1.16,157.05,0,0,201.51,982.79
09-09-2022,49.95,133.3,7.83,22.06,29.51,47.45,3.64,0.93,27.86,0.38,2.42,33.3,58.6,1.14,111.46,0,0,182.36,982.88
10-09-2022,45.15,109.27,7.63,18.33,25.69,57.29,7.29,0.82,20.55,0.27,1.74,32.35,62.32,1.37,108.58,0,0,153.62,981.93
11-09-2022,26.27,84.32,7.36,17.91,25.1,50.14,3.33,0.84,20.38,0.53,1.92,32.23,58.68,1.33,90.65,0,0,183.14,980.06
